Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
Bruce Springsteen,Born in the U.S.A.,75.0,0.398,0.952,4.0,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,278680.0,4,10
Talking Heads,Take Me to the River,3.0,0.66,0.485,2.0,-8.101,1,0.0258,0.244,0.0102,0.0585,0.828,99.828,302520.0,4,1
Nilotpal Sinha,Kshmir,26.0,0.482,0.27,7.0,-15.922,1,0.0268,0.573,0.905,0.123,0.0762,139.979,230500.0,4,6
Born a New,whentheresnobullettobite,25.0,0.364,0.98,9.0,-3.144,1,0.17,9.64e-05,,0.0622,0.505,74.987,172312.0,4,8
The Cadillac Three,Labels,47.0,0.588,0.775,,-5.664,1,0.0585,0.0747,0.000227,0.36,0.797,173.968,184619.0,4,10
Strapping Young Lad,Detox,41.0,0.117,0.983,2.0,-5.728,1,0.2,2.91e-06,0.0627,0.36,0.102,164.227,337000.0,4,8
Skrillex,Too Bizarre (with Swae Lee & Siiickbrain),68.0,0.666,0.723,6.0,-5.104,0,0.0449,0.0151,0.000592,0.057,0.546,159.962,158733.0,4,10
Half Waif,Party's Over,33.0,0.532,0.47,1.0,-8.564,1,0.0718,0.775,9.8e-06,0.142,0.297,152.762,203200.0,4,6
Pastime,Samantha Crain,1.0,0.595,0.543,7.0,-5.614,1,0.0232,0.164,0.0324,0.13,0.605,96.043,3.457116667,4,0
AWOLNATION,The Best (feat. Alice Merton),53.0,0.645,0.86,2.0,-5.041,0,0.031,0.128,0.00517,0.0929,0.04,111.029,223320.0,4,10
Lil Zay Osama,61st to 64th,56.0,0.843,0.535,6.0,-8.922,1,0.507,0.403,,0.101,0.409,73.063,121853.0,4,5
Halestorm,Here's to Us,55.0,0.514,0.866,,-3.657,1,0.0449,0.0524,,0.17,0.45,159.973,177547.0,4,10
Emily Wolfe,Atta Blues,38.0,0.44,0.533,9.0,-5.318,1,0.0292,0.00279,0.0158,0.191,0.461,144.039,208173.0,4,10
Classixx,Weekends,36.0,0.722,0.727,7.0,-7.797,1,0.0382,0.00336,0.0104,0.0944,0.708,116.024,233337.0,4,6
Stephen Malkmus & The Jicks,Chartjunk,29.0,0.361,0.795,3.0,-7.563,1,0.0347,0.0348,0.0858,0.114,0.556,143.445,228667.0,4,1
Warne Marsh,Quintessence - Remastered,41.0,0.57,0.165,,-16.408,0,0.0389,0.804,0.000911,0.236,0.591,76.368,4.268883333,4,7
Merk,Deep Dive,23.0,0.76,0.537,9.0,-11.453,0,0.0388,0.544,0.0285,0.066,0.734,115.014,249407.0,4,6
Okta Logue,Runway Markings,37.0,0.481,0.616,,-9.93,0,0.032,0.132,0.0286,0.0948,0.416,150.023,385907.0,4,6
Placebo,Every You Every Me,67.0,0.478,0.923,10.0,-7.547,1,0.0569,2.7e-05,0.719,0.325,0.165,133.134,213800.0,4,1
Piroshka,Everlastingly Yours,37.0,0.464,0.769,11.0,-8.48,1,0.0316,1.49e-05,0.000357,0.213,0.397,120.096,269747.0,4,6
Coi Leray,Bout Me,67.0,0.706,0.733,6.0,-5.477,0,0.0672,0.255,0.000122,0.103,0.66,141.914,162387.0,4,5
Joe Bonamassa,Mainline Florida - Live,37.0,0.489,0.889,9.0,-6.916,1,0.0382,0.0151,0.247,0.866,0.703,120.183,421219.0,4,2
From Sorrow To Serenity,Tell All,36.0,0.311,0.879,,-5.078,1,0.0697,2.26e-05,0.0765,0.392,0.354,179.049,197680.0,4,8
Vokonis,Through the Depths (Single Edit),26.0,0.344,0.856,,-5.861,0,0.0397,3.17e-06,0.732,0.388,0.275,119.913,295720.0,4,8
McFly,Star Girl,60.0,0.481,0.662,3.0,-3.957,1,0.0311,0.00255,,0.0622,0.764,156.2,207507.0,4,10
The Who,I Can't Explain - Mono Version,52.0,0.572,0.688,9.0,-4.96,1,0.0608,0.0474,,0.072,0.856,138.841,125320.0,4,10
Echo & the Bunnymen,The Killing Moon,61.0,0.568,0.829,7.0,-7.066,1,0.0303,0.218,0.00418,0.0976,0.79,124.201,348293.0,4,6
Nukumachi,Garment,24.0,0.472,0.698,4.0,-10.468,0,0.377,0.0136,0.817,0.134,0.472,128.053,140625.0,4,6
Twin Wild,Willow Tree,47.0,0.457,0.887,8.0,-4.138,1,0.0533,0.000186,,0.11,0.221,95.015,199413.0,4,10
DYGL,Did We Forget How to Dream in the Daytime?,30.0,0.63,0.676,8.0,-6.403,1,0.0254,0.0662,1.68e-05,0.103,0.706,95.969,298025.0,4,9
Magic Sam,Keep On Lovin' Me Baby,7.0,0.436,0.679,,-8.549,1,0.101,0.49,,0.0506,0.809,189.129,203521.0,4,2
Sparks,This Town Ain't Big Enough For Both Of Us,37.0,0.462,0.703,2.0,-12.691,1,0.0663,0.358,0.000477,0.332,0.691,129.821,185827.0,4,1
Royal & the Serpent,phuck u,14.0,0.584,0.804,7.0,-6.094,1,0.0619,0.000968,0.635,0.284,0.635,159.953,161037.0,4,9
Khalid,New Normal,78.0,0.39,0.534,,-9.575,1,0.0709,0.0807,,0.184,0.244,92.047,3.31275,4,9
The Sequence,Funk You Up - 12'' Version,24.0,0.921,0.768,,-5.735,1,0.311,0.507,0.000738,0.053,0.775,103.713,652320.0,4,5
Ronnie Milsap,Pure Love - Remastered,,0.521,0.718,2.0,-9.102,1,0.0324,0.31,,0.0648,0.849,151.216,2.349333333,4,4
Omer Adam,תל אביב,53.0,0.705,0.842,3.0,-6.093,0,0.0483,0.0605,,0.141,0.62,130.019,218120.0,4,9
Veruca Salt,Seether,47.0,0.612,0.86,8.0,-9.175,1,0.044,0.00253,0.00153,0.158,0.687,136.212,196467.0,4,1
Dr. Feelgood,Going Back Home,31.0,0.386,0.764,9.0,-12.772,1,0.0355,0.0016,0.00258,0.295,0.706,171.713,240867.0,4,2
Aviv Geffen,עצוב בלעדייך,24.0,0.489,0.675,2.0,-7.813,1,0.0241,0.00313,3.09e-06,0.347,0.402,100.748,169747.0,4,10
Britney Spears,Breathe on Me,53.0,0.709,0.565,5.0,-6.395,0,0.0471,0.00209,0.0125,0.0901,0.571,112.203,3.729333333,4,9
my bloody valentine,only shallow,59.0,0.14,0.641,,-10.435,1,0.0422,0.000243,0.837,0.108,0.352,170.207,256573.0,4,6
Pimm's Trio,Blue Jeans,49.0,0.415,0.0648,10.0,-21.435,0,0.0339,0.98,0.931,0.121,0.0761,100.738,2.845716667,4,7
Countee Cullen,Heritage,5.0,0.565,0.248,10.0,-17.369,0,0.862,0.977,0.584,0.306,0.61,80.755,222760.0,4,5
Wet Wet Wet,"Love Is All Around - Live at Live 8, Murrayfield Stadium, Edinburgh, 6th July 2004",24.0,0.397,0.769,10.0,-7.042,1,0.0449,0.0358,2.57e-05,0.935,0.426,83.718,6.236683333,4,9
Dandila,Melanin In The Hamptons,31.0,0.595,0.579,1.0,-7.253,0,0.397,0.0146,,0.379,0.485,129.766,129242.0,5,5
The Goo Goo Dolls,Over You,53.0,0.589,0.633,7.0,-5.15,1,0.0235,0.00506,1.39e-06,0.172,0.479,84.063,174374.0,3,10
Tedeschi Trucks Band,Nobody Knows You When You're Down And Out - Live at LOCKN' / 2019,,0.409,0.614,,-10.241,1,0.0442,0.155,0.0004,0.989,0.471,104.887,299864.0,3,2
Lovegod,JUMP!,33.0,0.58,0.888,4.0,-5.424,0,0.0305,0.00143,,0.367,0.678,125.982,163610.0,4,8
HELLYEAH,Moth,54.0,0.241,0.923,8.0,-3.495,1,0.0529,0.000446,,0.22,0.451,172.046,291132.0,3,8
Dick Dale and his Del-Tones,Misirlou,53.0,0.289,0.879,4.0,-9.15,1,0.0543,0.015,0.503,0.441,0.584,172.924,134922.0,4,1
Five Finger Death Punch,"Blue On Black (feat. Kenny Wayne Shepherd, Brantley Gilbert & Brian May)",58.0,0.45,0.872,7.0,-4.91,1,0.0353,0.0018,1.61e-05,0.0833,0.396,156.059,274615.0,4,8
Electric Boys,Super God,34.0,0.45,0.894,2.0,-6.033,1,0.0519,9.45e-06,0.109,0.421,0.339,128.04,208863.0,4,8
Squeeze,Cool For Cats,54.0,0.792,0.747,,-15.366,1,0.149,0.202,0.00429,0.221,0.968,144.15,219827.0,4,10
DMVU,Rhinestones,22.0,0.654,0.648,6.0,-8.086,0,0.405,0.105,,0.162,0.459,80.013,246062.0,4,6
Bring Me The Horizon,Throne,73.0,0.426,0.888,,-3.72,0,0.0987,0.000455,,0.306,0.387,144.111,191520.0,4,8
Boney M.,Rasputin - Club Mix,64.0,0.719,0.907,6.0,-5.154,0,0.0502,0.167,0.00108,0.245,0.975,127.153,272227.0,4,9
Arik Einstein,צער לך,24.0,0.598,0.171,2.0,-18.199,1,0.0302,0.937,0.0278,0.102,0.288,137.757,253000.0,4,10
Slowdive,Sugar for the Pill,60.0,0.533,0.545,7.0,-7.681,1,0.0243,0.207,0.797,0.113,0.419,98.014,270918.0,4,6
Underoath,Rapture,52.0,0.546,0.937,7.0,-4.247,1,0.0736,3.44e-05,0.00333,0.104,0.389,96.033,214987.0,4,10
Moneybagg Yo,Wockesha,75.0,0.582,0.537,,-9.229,1,0.619,0.129,,0.0749,0.771,82.103,180930.0,4,5
Erthlings,Irrational,35.0,0.448,0.589,9.0,-8.276,1,0.0263,0.000617,0.316,0.212,0.0401,100.019,203993.0,4,6
Apoorva Krishna,Valencia,13.0,0.61,0.712,5.0,-6.822,1,0.0408,0.135,0.483,0.175,0.349,99.975,294999.0,5,6
Down for Tomorrow,Trouble Prone,28.0,0.471,0.927,2.0,-3.165,1,0.0743,1.78e-05,,0.135,0.479,138.025,149629.0,4,10
Palaye Royale,Mad World,56.0,0.302,0.73,2.0,-6.369,1,0.0901,0.122,8.99e-06,0.0956,0.183,114.558,210998.0,4,10
Ben Abraham,She,46.0,0.444,0.296,8.0,-12.873,1,0.0388,0.913,0.00191,0.0957,0.26,138.516,3.55021667,3,0
Jarren Benton,Andre 3K's,37.0,0.783,0.757,11.0,-6.166,0,0.188,0.158,0.00371,0.0925,0.713,155.96,135334.0,5,5
Rema,Dumebi (Remix),46.0,0.922,0.693,3.0,-3.105,0,0.0842,0.15,0.000278,0.115,0.718,110.019,187926.0,4,9
Rammstein,Bück dich,58.0,0.693,0.979,9.0,-5.101,0,0.0913,0.00655,0.291,0.0265,0.653,149.099,201533.0,4,8
Larkin Poe,She's A Self Made Man,48.0,0.279,0.723,6.0,-5.322,1,0.0472,0.0134,,0.201,0.455,138.174,181625.0,4,2
"Tori Kelly, Ed Sheeran",I Was Made For Loving You,,0.357,0.336,2.0,-11.97,1,0.0312,0.294,,0.0956,0.22,142.517,3.14898333,4,0
The Rolling Stones,Scarlet,45.0,0.482,0.948,9.0,-3.389,1,0.179,0.0431,0.369,0.252,0.644,172.674,224293.0,4,10
The Lonely Island,Boombox,47.0,0.52,0.795,1.0,-3.452,1,0.345,0.177,,0.107,0.394,67.875,193013.0,4,9
Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),79.0,0.825,0.458,,-7.47,1,0.0577,0.114,,0.102,0.161,145.115,197760.0,4,5
Pépe,Bridging Mechanics,39.0,0.469,0.669,2.0,-9.473,1,0.0494,0.0385,0.529,0.0981,0.245,132.005,358282.0,4,1
Pierce The Veil,King For A Day,72.0,0.403,0.965,6.0,-2.238,1,0.0964,3.81e-05,0.000276,0.341,0.431,112.363,236293.0,4,10
Nightstalker,Dead Rock Commandos,41.0,0.436,0.862,10.0,-6.353,0,0.0455,0.000625,0.365,0.148,0.254,92.995,196867.0,4,10
Hydromag,What We Left Behind,33.0,0.531,0.623,4.0,-7.383,1,0.0233,0.0965,0.587,0.164,0.452,100.006,235462.0,4,6
Ormiston,Step from the Limelight,22.0,0.503,0.7,5.0,-7.907,0,0.0342,0.000801,0.000213,0.376,0.789,163.038,207086.0,4,10
Dudu Aharon,בייבי,18.0,0.743,0.701,1.0,-6.362,0,0.0508,0.101,,0.0493,0.721,95.984,211321.0,4,9
John Denver,Thank God I'm a Country Boy,67.0,0.762,0.537,9.0,-9.58,1,0.0478,0.785,0.000669,0.0551,0.958,105.603,193093.0,4,10
Sonny Rollins Quartet,When Your Lover Has Gone,37.0,0.587,0.247,5.0,-13.394,0,0.0363,0.835,0.0687,0.0977,0.399,107.768,6.162666667,4,7
"Alexia Mathieu, Josephine Forrester",Body And Soul,47.0,0.6,0.155,1.0,-15.675,1,0.0673,0.972,0.882,0.108,0.0745,117.888,2.3542,4,7
Josh Teskey,Hungry Heart,40.0,0.702,0.206,1.0,-10.468,1,0.0394,0.835,1.95e-05,0.0932,0.54,122.839,201302.0,4,2
Tuna,אנרגיה,35.0,0.574,0.633,2.0,-7.469,1,0.1,0.43,,0.12,0.793,86.731,193286.0,4,5
Ben Kweller,American Cigarettes,42.0,0.692,0.488,7.0,-7.007,1,0.0341,0.00516,,0.113,0.291,144.06,222500.0,4,10
The 1975,Chocolate,66.0,0.614,0.938,11.0,-4.461,1,0.0611,0.000532,,0.368,0.607,100.058,224674.0,4,6
KK's Priest,Hellfire Thunderbolt,46.0,0.414,0.978,8.0,-3.144,0,0.0913,0.000268,0.364,0.0998,0.253,174.045,229901.0,4,8
Megan Thee Stallion,Savage Remix (feat. Beyoncé),76.0,0.822,0.743,10.0,-4.772,0,0.28,0.016,,0.127,0.636,84.459,242001.0,4,9
LANDMVRKS,Overrated,50.0,0.334,0.965,11.0,-3.932,0,0.0988,0.000218,,0.317,0.481,90.521,205333.0,4,8
"Astronauts, etc.",Cherry Plum,42.0,0.667,0.659,4.0,-10.264,0,0.04,0.728,0.249,0.141,0.826,139.947,174857.0,4,6
Einar Selvik,Hrafnsmál - The Words of the Raven,46.0,0.558,0.428,1.0,-10.608,1,0.0284,0.065,0.00357,0.0931,0.164,110.022,320173.0,5,8
Trisha Yearwood,She's In Love With The Boy - Single Version,66.0,0.783,0.698,3.0,-8.268,1,0.0323,0.522,2.52e-06,0.0754,0.758,124.996,4.136666667,4,4
Royal Blood,Oblivion,68.0,0.642,0.823,4.0,-3.68,0,0.0612,0.000281,0.00211,0.216,0.826,112.005,161253.0,4,9
Sex Pistols,Anarchy in the U.K.,61.0,0.359,0.949,,-7.649,1,0.101,0.0556,0.000396,0.236,0.212,134.118,212480.0,4,10
Angel Olsen,New Love Cassette (Mark Ronson Remix),24.0,0.776,0.413,6.0,-11.206,0,0.0559,0.221,0.897,0.111,0.357,88.99,208056.0,4,6
The Maccabees,Marks To Prove It,44.0,0.18,0.916,7.0,-6.788,1,0.0923,0.000975,0.224,0.0945,0.186,85.614,254547.0,4,6
Zoe Wees,Girls Like Us - Acoustic Version,50.0,0.447,0.192,1.0,-9.83,1,0.034,0.888,,0.0969,0.33,138.8,174439.0,3,9
Townes Van Zandt,Waitin' Around To Die,52.0,0.551,0.233,6.0,-18.251,0,0.0312,0.71,0.000949,0.11,0.659,89.574,165187.0,4,1
The Kills,Future Starts Slow,55.0,0.677,0.743,6.0,-5.876,1,0.0611,0.0135,0.00222,0.0581,0.469,127.971,248200.0,4,6
Richie Kotzen,You Know That,30.0,0.324,0.925,7.0,-3.213,1,0.206,0.0797,0.000546,0.0849,0.672,197.662,236427.0,4,10
ten56.,Diazepam,41.0,0.305,0.962,4.0,-5.381,0,0.225,0.000302,0.00421,0.308,0.114,77.434,156196.0,4,8
Lady A,Love Don't Live Here,52.0,0.653,0.873,1.0,-3.829,1,0.0315,0.0619,3.41e-06,0.144,0.627,139.937,3.84,4,4
Kelly Clarkson,Already Gone,57.0,0.209,0.872,9.0,-2.996,1,0.0757,0.217,,0.0768,0.294,78.139,281560.0,4,10
Young T & Bugsey,New Shape,62.0,0.754,0.578,11.0,-6.1,0,0.0674,0.0867,,0.341,0.36,141.005,221277.0,4,5
Nulbarich,Be Alright feat. Mummy-D,32.0,0.673,0.538,,-8.64,1,0.36,0.486,3.13e-06,0.101,0.455,179.987,220400.0,4,9
L.A. Sunday,Pillars,27.0,0.696,0.319,8.0,-16.729,0,0.0624,0.502,0.0237,0.116,0.382,144.024,260000.0,4,6
GRiZ,Good Times Roll,49.0,0.677,0.874,1.0,-5.445,1,0.129,0.0219,0.00738,0.973,0.58,100.012,244828.0,4,10
Just Geo,Riot (See No Evil Dub),10.0,0.721,0.97,6.0,-7.283,0,0.056,0.000263,0.688,0.0669,0.898,140.044,227079.0,4,5
Queens of the Stone Age,Regular John,51.0,0.342,0.938,5.0,-6.368,1,0.0325,0.0187,0.125,0.272,0.757,145.547,277808.0,4,10
Bleachers,Stop Making This Hurt,57.0,0.691,0.864,,-7.206,1,0.0417,0.0766,,0.0853,0.756,109.201,199627.0,4,9
CHVRCHES,He Said She Said,56.0,0.574,0.625,7.0,-6.249,1,0.0304,0.0366,0.000243,0.114,0.281,126.923,189385.0,4,10
Lata Mangeshkar,Ban Ke Panchhi Gaaye Pyar Ka Tarana,6.0,0.446,0.701,1.0,-8.41,1,0.2,0.701,0.00372,0.422,0.928,180.77,3.542883333,3,3
Michelangelo,Cassandra Jenkins,38.0,0.564,0.368,7.0,-10.228,1,0.0281,0.587,0.681,0.18,0.544,139.01,3.497283333,4,0
Brandi Carlile,The Story,66.0,0.544,0.5,11.0,-8.253,1,0.026,0.0325,3.78e-06,0.109,0.177,93.621,238493.0,4,10
The Jesus and Mary Chain,Just Like Honey,64.0,0.341,0.552,8.0,-10.503,1,0.0423,8.02e-05,0.616,0.0591,0.486,121.361,182493.0,4,1
Arctic Monkeys,R U Mine?,79.0,0.288,0.758,6.0,-5.692,0,0.0371,0.00616,,0.303,0.619,97.094,201726.0,4,10
Erik Ekholm,Extinction,36.0,0.437,0.776,7.0,-9.259,1,0.0348,0.000153,0.816,0.0989,0.193,140.021,243857.0,4,8
The Fratellis,Whistle For The Choir,48.0,0.595,0.696,4.0,-4.551,1,0.0311,0.0492,,0.12,0.725,131.561,216880.0,4,10
CLOVES,Nightmare,2.0,0.453,0.734,8.0,-6.16,0,0.0357,0.0755,0.0344,0.349,0.299,141.894,200613.0,4,9
Friday Pilots Club,I Don't Care,40.0,0.583,0.573,8.0,-5.42,1,0.0811,0.208,,0.285,0.783,184.062,233630.0,4,10
The Cure,Pictures Of You - Remastered,61.0,0.476,0.764,9.0,-6.454,1,0.032,0.00325,0.112,0.138,0.545,171.903,448307.0,4,10
Friendship Commanders,Stonechild,24.0,0.293,0.667,9.0,-5.707,1,0.0692,1.12e-05,0.0306,0.111,0.306,117.921,249592.0,4,10
Lucia & The Best Boys,Blueheart,29.0,0.348,0.726,,-4.73,1,0.0449,0.000363,0.000142,0.383,0.661,182.587,169164.0,4,6
Great Grandpa,Digger,34.0,0.28,0.406,8.0,-8.106,1,0.0312,0.507,0.0975,0.117,0.188,172.765,294573.0,4,6
Aviv Geffen,סופרסטאר,16.0,0.407,0.963,9.0,-5.319,1,0.0707,0.000671,0.801,0.391,0.561,134.493,165093.0,4,10
Stiff Little Fingers,Alternative Ulster,53.0,0.439,0.971,11.0,-5.855,0,0.177,0.0148,1.34e-05,0.255,0.24,118.369,163880.0,4,1
Robert Cray,This Man,49.0,0.759,0.852,10.0,-6.535,0,0.0448,0.774,0.0267,0.0917,0.889,80.619,306533.0,4,2
Lowlands,Alina Hardin,51.0,0.421,0.192,8.0,-11.996,0,0.0315,0.973,0.000111,0.0948,0.256,140.963,4.602,4,0
Backstreet Boys,Larger Than Life,67.0,0.661,0.973,,-2.994,0,0.037,0.11,1.74e-05,0.617,0.75,108.037,3.88045,4,9
The Who,I Can't Explain - Mono Version,52.0,0.572,0.688,9.0,-4.96,1,0.0608,0.0474,,0.072,0.856,138.841,125320.0,4,6
Black Stone Cherry,White Trash Millionaire,56.0,0.485,0.898,4.0,-3.75,1,0.0568,0.000776,0.00244,0.642,0.494,99.983,198680.0,4,10
Pale Seas,Someday,35.0,0.567,0.914,,-5.969,0,0.0363,0.0106,,0.125,0.667,124.005,229067.0,4,10
Sullivan King,LOUD (feat. Jason Aalon from FEVER 333),,0.401,0.969,11.0,-3.636,1,0.157,0.000246,7.84e-06,0.326,0.273,144.706,208000.0,4,10
Abbath,Harvest Pyre,36.0,0.287,0.962,6.0,-4.235,1,0.0605,3.7e-06,0.887,0.34,0.255,173.094,252067.0,4,8
Ollie,Shot Me Down,53.0,0.779,0.335,,-11.08,0,0.254,0.742,,0.0932,0.51,62.482,200838.0,4,5
Midnight Train,David Rawlings,31.0,0.564,0.359,9.0,-11.059,1,0.0274,0.76,0.00274,0.0821,0.28,131.037,3.307333333,4,0
Osi And The Jupiter,Appalachia,40.0,0.314,0.311,9.0,-8.601,0,0.0333,0.871,0.516,0.12,0.175,122.424,239049.0,3,8
Lost Stars,Here's To Being Single,52.0,0.587,0.788,1.0,-6.198,1,0.311,0.00969,6.17e-05,0.0459,0.821,111.276,175405.0,4,9
Greensky Bluegrass,Time > Breathe Reprise >,57.0,0.405,0.756,6.0,-6.361,0,0.0307,0.142,4.03e-05,0.638,0.606,133.379,338240.0,4,10
Marduk,Christraping Black Metal,36.0,0.195,0.983,3.0,-4.597,1,0.0773,1.68e-06,0.308,0.355,0.0378,93.087,225800.0,4,8
A Tribe Called Quest,We The People....,55.0,0.71,0.805,1.0,-5.471,1,0.0637,0.00909,,0.141,0.897,92.601,172013.0,4,10
Crossfaith,RedZone,47.0,0.405,0.943,6.0,-5.399,0,0.0929,7.95e-05,0.000672,0.159,0.521,175.008,227707.0,4,10
The Teardrop Explodes,Reward,49.0,0.389,0.746,,-4.353,1,0.0321,0.000637,0.000322,0.31,0.899,159.876,162267.0,4,1
Yehudit Ravitz,משנה לשנה,24.0,0.478,0.305,7.0,-12.031,1,0.0288,0.592,,0.104,0.192,85.737,293000.0,4,10
Connie Smith,Once a Day,48.0,0.502,0.353,6.0,-9.957,1,0.0317,0.451,,0.0583,0.751,136.746,2.335333333,4,4
The Primitives,Crash,51.0,0.375,0.6,11.0,-9.313,1,0.033,0.0966,0.000972,0.759,0.916,169.976,151693.0,4,6
Peter Bradley Adams,My Arms Were Always Around You,51.0,0.643,0.436,1.0,-12.245,1,0.0273,0.724,0.459,0.11,0.422,91.485,3.34666667,4,0
Carach Angren,Franckensteina Strataemontanus,39.0,0.57,0.916,8.0,-6.899,1,0.043,0.00439,0.138,0.135,0.359,100.041,183008.0,4,8
JunkBunny,See You In Heaven,30.0,0.653,0.545,11.0,-8.189,1,0.0792,0.000217,4.82e-06,0.0393,0.563,118.006,252040.0,4,10
"Pritam, Arijit Singh","Hardum Humdum (From ""Ludo"")",50.0,0.59,0.821,2.0,-4.933,1,0.0444,0.346,8.38e-06,0.454,0.784,116.942,3.133333333,4,3
Best Coast,Feeling Ok,45.0,0.438,0.913,9.0,-3.438,1,0.0558,0.000142,0.00393,0.145,0.21,118.963,196160.0,4,10
Joe Cocker,I Shall Be Released,43.0,0.379,0.363,9.0,-13.502,1,0.0308,0.823,0.013,0.0951,0.411,60.564,275960.0,4,2
Mondo Cozmo,Bittersweet Symphony - Jim Eno Sessions,41.0,0.396,0.774,9.0,-8.22,1,0.03,0.0266,0.0347,0.0702,0.462,169.959,323467.0,4,10
Public Image Ltd.,Rise,52.0,0.533,0.739,7.0,-9.361,1,0.0561,0.00299,3.69e-06,0.475,0.636,86.345,378373.0,4,1
"Monsieur de Sainte-Colombe, Philippe Pierlot, Lucile Boulanger",Concert XLI: Le Retour,25.0,0.131,0.0621,,-23.623,1,0.0458,0.847,0.892,0.104,0.231,70.019,6.549116667,4,7
Incubus,Anna Molly,59.0,0.451,0.973,8.0,-2.611,1,0.0514,0.00428,7.36e-06,0.0924,0.628,151.885,225880.0,4,10
"Jo Dee Messina, Tim McGraw",Bring On The Rain,54.0,0.468,0.404,5.0,-7.25,1,0.0286,0.689,,0.177,0.148,138.115,4.002883333,4,4
Johnny Winter,"Tobacco Road - Live at The Woodstock Music & Art Fair, August 18, 1969",28.0,0.461,0.466,,-10.561,1,0.0557,0.781,0.00886,0.698,0.533,106.672,640733.0,4,10
The Raincoats,Lola,50.0,0.523,0.854,9.0,-8.27,1,0.0954,0.478,0.000939,0.271,0.83,146.688,243507.0,4,6
T-Bone Walker,T-Bone Shuffle,33.0,0.656,0.396,8.0,-13.577,1,0.0329,0.817,0.133,0.127,0.798,132.088,170000.0,4,2
The Gories,Early in the Morning,22.0,0.629,0.733,1.0,-13.401,1,0.0445,0.259,0.000307,0.162,0.847,130.391,160493.0,4,2
Bat For Lashes,Daniel,55.0,0.593,0.658,8.0,-8.393,0,0.0364,0.0118,0.0204,0.137,0.422,135.053,251120.0,4,6
Winter Jazz Trio,Peace,44.0,0.511,0.19,2.0,-15.757,0,0.0332,0.957,0.737,0.189,0.113,97.135,3.421316667,4,7
Serpents Oath,Malediction,26.0,0.198,0.993,7.0,-3.961,0,0.143,3.63e-06,0.741,0.0775,0.0398,115.643,286851.0,4,8
Thrills in +41,Machine Dream,28.0,0.768,0.69,9.0,-12.43,1,0.0613,0.0129,0.92,0.346,0.102,141.029,295688.0,4,6
Arik Einstein,קח לך אישה - שבלול - רימאסטרינג,31.0,0.512,0.68,11.0,-11.246,0,0.0519,0.00335,,0.062,0.315,137.099,237653.0,4,10
American Head Charge,Just So You Know,50.0,0.499,0.794,,-6.383,1,0.0447,0.000687,0.00407,0.432,0.212,95.024,331600.0,3,8
Dylan Cartlidge,Anything Could Happen,51.0,0.682,0.655,11.0,-5.074,1,0.0539,0.0126,,0.0514,0.45,107.064,175038.0,4,6
"Abhijeet Srivastava, Vishal-Shekhar","Chashni (From ""Bharat"")",58.0,0.756,0.52,6.0,-8.642,1,0.0341,0.495,,0.0901,0.684,119.92,4.43325,4,3
WSTR,Filthy,51.0,0.614,0.885,8.0,-6.485,1,0.0891,0.0123,,0.312,0.577,117.98,187207.0,4,10
Dave,Titanium,77.0,0.959,0.394,,-8.687,0,0.437,0.152,1.38e-06,0.105,0.51,121.008,127750.0,4,5
Shadow and Light,Pathjhad,,0.471,0.389,4.0,-10.263,0,0.028,0.772,0.151,0.0853,0.136,149.97,4.24,3,0
R.E.M.,Country Feedback,43.0,0.274,0.567,7.0,-5.98,1,0.0276,0.0861,0.0461,0.398,0.29,144.713,249320.0,4,10
Anthrax,Got The Time,58.0,0.371,0.973,10.0,-5.303,0,0.135,0.000641,0.00163,0.0423,0.444,127.721,164333.0,4,8
Foo Fighters,Walk,69.0,0.234,0.865,9.0,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,255960.0,4,10
The Score,Never Going Back,61.0,0.546,0.619,6.0,-6.09,0,0.042,0.0122,,0.0585,0.625,159.982,197680.0,4,10
Carla Geneve,Greg's Discount Chemist,37.0,0.696,0.598,7.0,-5.413,1,0.0301,0.0146,0.000517,0.104,0.515,132.941,209661.0,4,1
coldrain,MAYDAY (feat. Ryo from Crystal Lake),62.0,0.522,0.97,10.0,-4.576,0,0.209,5.53e-05,,0.246,0.488,121.054,227012.0,4,10
The Used,Buried Myself Alive,56.0,0.26,0.923,7.0,-5.023,1,0.157,0.00108,,0.763,0.387,170.605,242133.0,4,10
Foxing,Go Down Together,52.0,0.736,0.454,8.0,-9.339,1,0.0266,0.0746,0.121,0.339,0.396,113.994,195707.0,4,10
The Vaccines,If You Wanna,64.0,0.353,0.866,2.0,-3.274,1,0.0392,3.03e-05,3e-05,0.295,0.544,165.215,174013.0,4,6
